Iteration,Root Node Side Length,Input 0,Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Input 14,Input 15,Input 16,Input 17,Input 18,Input 19,Input 20,Input 21,Input 22,Input 23,Input 24,Input 25,Input 26,Input 27,Input 28,Input 29,Input 30,Input 31,Input 32,Weight 0,Weight 1,Weight 2,Weight 3,Weight 4,Weight 5,Weight 6,Weight 7,Weight 8,Weight 9,Weight 10,Weight 11,Weight 12,Weight 13,Weight 14,Weight 15,Weight 16,Weight 17,Weight 18,Weight 19,Weight 20,Weight 21,Weight 22,Weight 23,Weight 24,Weight 25,Weight 26,Weight 27,Weight 28,Weight 29,Weight 30,Weight 31,Weight 32,Output Signal
32,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08957,0.105958,0.00784233,-0.034856,-0.0367009,-0.109065,-0.0162635,0.00155404,-0.0045778,0.0513574,0.265763,1.29886,0.294563,-0.040507,3.0966,1.95918,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0262308
33,23000,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12067,0.105958,0.00784233,-0.034856,-0.0677988,-0.140163,-0.0162635,-0.0295439,-0.0356757,0.0202595,0.265763,1.29886,0.263465,-0.0716049,3.0966,1.92808,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0440061
34,23000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1191,-0.0738796,0.0095951,-0.0300297,-0.0606617,-0.133026,-0.0218301,-0.0279734,-0.0341053,0.0218299,0.265763,1.29886,0.265035,-0.0700345,3.0966,1.92965,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.271316
35,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12781,0.355951,0.015634,-0.0196999,-0.0475192,-0.120571,-0.00215473,0.0059468,-0.000185039,0.0557501,0.223127,1.29886,0.256319,-0.0787505,3.0966,1.92094,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.220062
36,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13975,0.309592,0.015634,-0.0196999,-0.0594574,-0.132509,-0.00215473,-0.00599142,-0.0121233,0.0438119,0.223127,1.29886,0.244381,-0.0906888,3.0966,1.909,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0662593
37,23000,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14466,0.267006,0.015634,-0.0196999,-0.064367,-0.137418,-0.00215473,-0.010901,-0.0170329,0.0389023,0.223127,1.29886,0.239471,-0.0955984,3.0966,1.90409,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.179117
38,23000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15076,0.0703647,0.014499,-0.0171163,-0.0645558,-0.137607,-0.00806104,-0.0169961,-0.0231279,0.0328072,0.223127,1.29886,0.233376,-0.101693,3.0966,1.89799,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.102044
39,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13811,0.214465,0.000893766,-0.0198489,-0.00743426,-0.126926,0.0294328,0.0353992,0.0292674,0.0852026,0.18338,1.29886,0.246025,-0.0890444,3.0966,1.91064,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.159488
40,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14999,0.17061,0.000893766,-0.0198489,-0.0193201,-0.138812,0.0294328,0.0235134,0.0173816,0.0733168,0.18338,1.29886,0.23414,-0.10093,3.0966,1.89876,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.00866059
41,23000,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15495,0.130442,0.000893766,-0.0198489,-0.0242778,-0.143769,0.0294328,0.0185556,0.0124238,0.068359,0.18338,1.29886,0.229182,-0.105888,3.0966,1.8938,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.121352
42,23000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16099,-0.054515,0.000965622,-0.0172178,-0.0238099,-0.143302,0.0229275,0.0125182,0.00638638,0.0623216,0.18338,1.29886,0.223144,-0.111925,3.0966,1.88776,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0213701
43,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16535,0.368167,0.00854965,-0.0108958,-0.0167537,-0.129108,0.0385328,0.0427798,0.0366479,0.0925831,0.148762,1.29886,0.218787,-0.116282,3.0966,1.8834,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.214878
44,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17674,0.321821,0.00854965,-0.0108958,-0.0281513,-0.140505,0.0385328,0.0313821,0.0252503,0.0811855,0.148762,1.29886,0.20739,-0.12768,3.0966,1.87201,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0659532
45,23000,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18137,0.279141,0.00854965,-0.0108958,-0.0327754,-0.145129,0.0385328,0.0267581,0.0206262,0.0765614,0.148762,1.29886,0.202766,-0.132304,3.0966,1.86738,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.198093
46,23000,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18812,0.0811717,0.00792362,-0.00882394,-0.0328798,-0.145234,0.0318876,0.0200085,0.0138767,0.0698118,0.148762,1.29886,0.196016,-0.139054,3.0966,1.86063,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0113056
47,23000,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21124,0.0922205,-0.00917794,0.0122773,0.01325,0.0136542,-0.0115611,-0.00233926,0.0666911,0.122626,0.0728269,1.29886,0.172896,-0.162174,3.0966,1.83751,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0036372
48,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23727,0.231519,-0.00510166,0.00389632,-0.0292379,0.00999149,0.00768559,0.0131816,-0.0273136,0.15958,-0.00358188,1.29886,0.146862,-0.188208,3.0966,1.81148,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.831724
49,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24499,0.322223,-0.0109007,-0.00418331,-0.0265476,-0.0140772,-0.0134856,0.15282,0.0583412,0.19689,-0.0241311,1.23677,0.139141,-0.195929,3.0966,1.80376,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.191625
50,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25619,0.276769,-0.0109007,-0.00418331,-0.0377406,-0.0252703,-0.0134856,0.141627,0.0471482,0.185697,-0.0241311,1.23677,0.127948,-0.207122,3.0966,1.79256,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0454334
51,23000,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26073,0.234913,-0.0109007,-0.00418331,-0.0422836,-0.0298132,-0.0134856,0.137084,0.0426052,0.181154,-0.0241311,1.23677,0.123405,-0.211665,3.0966,1.78802,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0213021
52,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25872,0.0444694,-0.00997604,-0.00240929,-0.0416586,-0.0291882,-0.0121041,0.139091,0.0446118,0.18316,-0.0241311,1.23677,0.125411,-0.209658,3.0966,1.79003,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.683824
53,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28665,-0.225011,0.0246484,0.00778456,-0.0178804,0.00486206,-0.00946001,0.1266,0.0746196,0.158568,-0.0461398,1.18256,0.0974827,-0.237587,3.0966,1.7621,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.517898
54,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24196,0.294274,-0.0120114,-0.0103721,-0.0153818,-0.00582572,0.0829853,0.0077503,0.0661107,0.175355,0.0453794,1.12405,0.142176,-0.192894,3.0966,1.80679,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0363982
55,23000,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24564,0.252472,-0.0120114,-0.0103721,-0.019066,-0.00950995,0.0829853,0.00406607,0.0624265,0.171671,0.0453794,1.12405,0.138492,-0.196578,3.0966,1.80311,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0729997
56,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24509,0.0598457,-0.010563,-0.00794,-0.0170438,-0.00748779,0.0815157,0.0046187,0.0629791,0.172223,0.0453794,1.12405,0.139044,-0.196025,3.0966,1.80366,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.625639
57,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2618,-0.343249,0.0169565,0.00274475,0.0315032,-0.0284751,-0.0770978,0.00538086,0.108447,0.20253,0.038047,1.0703,0.122337,-0.212733,3.0966,1.78695,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.505058
58,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25656,-0.31096,-0.00718011,0.00974644,-0.0111981,0.0182182,-0.112936,0.0134828,0.114559,0.141488,0.0902694,1.01768,0.12757,-0.2075,3.0966,1.79219,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.473367
59,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23663,0.386958,-0.00942133,-0.0138688,-0.0286384,-0.021093,-0.0530638,-0.0156312,0.0838695,0.191633,0.139471,0.964122,0.147501,-0.187569,3.0966,1.81212,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.132513
60,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24331,0.342272,-0.00942133,-0.0138688,-0.0353108,-0.0277654,-0.0530638,-0.0223036,0.0771971,0.18496,0.139471,0.964122,0.140829,-0.194241,3.0966,1.80544,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0277754
61,23000,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24548,0.300263,-0.00942133,-0.0138688,-0.0374859,-0.0299405,-0.0530638,-0.0244787,0.075022,0.182785,0.139471,0.964122,0.138653,-0.196416,3.0966,1.80327,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0147821
62,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19602,-0.146141,-0.00559203,-0.00831563,0.0151398,0.0171869,0.0247747,-0.0142889,0.153766,0.261432,0.110289,0.964122,0.188119,-0.146951,3.0966,1.85273,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.131124
63,23000,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23029,-0.146141,-0.00559203,-0.00831563,-0.0191367,-0.0170896,0.0247747,-0.0485654,0.119489,0.227156,0.110289,0.964122,0.153843,-0.181227,3.0966,1.81846,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0177166
64,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24384,-0.306028,0.0133584,0.0113078,0.019872,0.0269195,-0.0592516,-0.0237865,0.0211771,0.161622,0.105735,0.964122,0.140291,-0.194779,3.0966,1.80491,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.470698
65,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21403,0.256589,0.00526603,-0.0173258,-0.016837,-0.0549076,-0.0437869,-0.0265537,0.05736,0.17734,0.183999,0.909296,0.170107,-0.164963,3.0966,1.83472,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0188291
66,23000,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21762,0.215486,0.00526603,-0.0173258,-0.0204322,-0.0585027,-0.0437869,-0.0301489,0.0537649,0.173745,0.183999,0.909296,0.166511,-0.168558,3.0966,1.83113,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.010943
67,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15665,0.109068,-0.00353259,-0.0162253,-0.0175113,-0.0137892,0.0156739,0.0307798,0.114694,0.234673,0.184047,0.909296,0.227488,-0.107582,3.0966,1.8921,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.20421
68,23000,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19314,0.109068,-0.00353259,-0.0162253,-0.0540025,-0.0502804,0.0156739,-0.00571139,0.0782024,0.198182,0.184047,0.909296,0.190997,-0.144073,3.0966,1.85561,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.104814
69,23000,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20305,-0.0754627,-0.00537928,-0.0151646,-0.0603973,-0.0566752,0.0121552,-0.0156248,0.0682889,0.188269,0.184047,0.909296,0.181083,-0.153987,3.0966,1.8457,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0420605
70,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23153,-0.0642299,0.0158473,-0.0245208,-0.0056447,-0.0594439,-0.0656156,-0.000379225,0.0839195,0.184573,0.127136,0.909296,0.152607,-0.182462,3.0966,1.81722,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.465138
71,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26101,0.29417,-0.0121727,-0.00986514,-0.0151723,-0.00169423,0.0602371,0.0795885,0.0701854,0.190589,0.0968268,0.862841,0.123119,-0.21195,3.0966,1.78774,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0555555
72,23000,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2657,0.251947,-0.0121727,-0.00986514,-0.0198615,-0.00638347,0.0602371,0.0748993,0.0654962,0.185899,0.0968268,0.862841,0.11843,-0.21664,3.0966,1.78305,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0576114
73,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26496,0.0594875,-0.0110363,-0.00765864,-0.0188385,-0.00536044,0.0599585,0.0756438,0.0662407,0.186644,0.0968268,0.862841,0.119175,-0.215895,3.0966,1.78379,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.284951
74,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28177,-0.289408,0.0116698,0.00899475,0.00853254,0.00807778,-0.0745904,0.0481748,0.0959136,0.208543,0.0761687,0.820851,0.102363,-0.232707,3.0966,1.76698,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.175716
75,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25511,-0.311304,-0.00530429,-0.00161765,0.00866194,0.0229187,-0.149601,-0.0136348,0.098108,0.18326,0.141227,0.776632,0.129027,-0.206043,3.0966,1.79364,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.238151
76,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25686,-0.253836,0.0336879,0.017967,-0.00766724,-0.0302204,-0.115354,-0.0403886,0.0858449,0.161424,0.168522,0.734179,0.127271,-0.207799,3.0966,1.79189,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.188674
77,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27466,-0.0566818,0.00143792,0.0279587,0.000765221,-0.0315227,-0.0608893,-0.0993151,0.14341,0.0737573,0.172102,0.695645,0.109472,-0.225598,3.0966,1.77409,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0789454
78,23000,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24992,0.14118,-0.011028,-0.00765812,-0.000522936,-0.0258081,0.0885872,-0.0612771,0.276043,0.129686,0.14797,0.655028,0.134213,-0.200857,3.0966,1.79883,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0564821
79,23000,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25312,-0.0434222,-0.010613,-0.00604354,-0.00149733,-0.0267825,0.0863613,-0.0644773,0.272843,0.126486,0.14797,0.655028,0.131012,-0.204057,3.0966,1.79563,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0167611
80,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23351,0.0584215,-0.0205316,0.0351103,0.0841893,-0.0183567,0.104141,-0.025279,0.267158,0.134031,0.128824,0.655028,0.150628,-0.184442,3.0966,1.81524,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0480857
81,23000,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.243,0.0183114,-0.0205316,0.0351103,0.0746954,-0.0278506,0.104141,-0.0347728,0.257664,0.124537,0.128824,0.655028,0.141134,-0.193936,3.0966,1.80575,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0149372
82,23000,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24803,-0.220475,-0.0196688,0.0320052,0.0678052,-0.0347408,0.106,-0.0398033,0.252634,0.119506,0.128824,0.655028,0.136103,-0.198967,3.0966,1.80072,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0279721
83,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23386,-0.00519627,-0.0227037,0.0543743,0.09282,0.014392,0.0710415,-0.0256291,0.266808,0.133681,0.128824,0.655028,0.150277,-0.184792,3.0966,1.81489,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0285926
84,23000,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26503,-0.00519627,-0.0227037,0.0543743,0.0616505,-0.0167774,0.0710415,-0.0567986,0.235638,0.102511,0.128824,0.655028,0.119108,-0.215962,3.0966,1.78372,0.222732,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.00484186
